asset_version_id,asset_id,client_name,default_vintage_model_id,name_y,version_actif,type,status,asset_building_type,surface,accessible_entrance,accessible_lift,accessible_toilets,aem,air_conditioning_system,air_filtration,alt_gen,appli_security,asbestos,auditorium,bim_and_buildings_structure_data,bms_light,bms_thermal,carcass,caretaker,catering,ceiling_height,central,central_core_elevator_lobby_ccel,circulation,co2_hvac,co2_parking,compliance_score,corridor,data_security,daylight,dead_spaces,delivery,digital_services,double_glazing,elevator_distribution,end_point_security,energy_diagnosis,entrance,external_acoustic_insulation,external_structure,facade,fibre_distribution,fibre_equipment,fire_detection,fire_protection_systems,flood_resist,freight_elevator,garden_and_atrium,hermetic_envelope,hotel,hvac_age,hvac_obsolescence,hygrometry,industrial_technological_resist,inter_slab,internal_acoustic_insulation,internal_structure,internet_redundancy,internet_type,itc,last_refurbishment,lead,light_control,lighting_obsolescence,lobby,max_dens,meeting_zone,mining_resist,mobile_phone_signal,multifamily,network_security,nursery,parkings,physical_security,pml_seismic,proximity,public_access,raised_floor,reception,refurbishment_workspace,renewable_energy,restaurant,retail,reverberation,secure_telecom,secured_spaces,signature,smoke,south,spare_capacity,stairs,steps,suspended_ceiling,systems_back_up,telecom_age,terminal,terrace,thickness,training_room,transfer,transparency,typhoon_resist,upper_transfer,ups,ventilation,versatility_of_spaces,vertical_ways,view,voc_reduction,wall_insulation,wastes_sorting,water_obsolescence,water_recycling
8111,122,AEW,12,Eurostade Est,V2,BaseAssetVersion,ACTUAL,STANDARD,13670,0,-1,-1,-1,2,1,2,,0,0,-2,0,0,0,0,1,-1,0,1,0,,,1,,,2,0,1,,0,0,,-2,1,,1,1,,1,0,1,,1,1,0,1,2,-1,,,,,1,,1,,-2,0,1,-1,1,,1,,,1,,0,0,,2,-2,0,-1,1,2,0,1,-1,,1,0,0,1,2,1,-2,0,0,,,-1,1,-2,0,0,-1,,0,2,0,0,1,0,,0,1,,
8512,120,AEW,12,Christophe Colomb 2,V2,BaseAssetVersion,ACTUAL,STANDARD,8738,0,0,0,0,2,,0,,0,0,,,1,0,0,1,-1,-1,1,0,,,1,0,,2,0,1,,0,0,,0,0,,0,0,,2,0,1,,1,1,0,1,-1,-2,,,1,,1,,1,,-2,0,,,1,,1,,,1,,0,0,,2,-2,,0,1,-2,0,1,-1,,1,0,0,1,1,,-2,0,0,,,,1,-2,0,-1,-1,,0,0,0,0,1,0,,,1,,0
7953,117,La Française,12,CT Finances,V2,BaseAssetVersion,ACTUAL,STANDARD,2646,0,0,0,0,2,,1,,0,,,0,1,0,,,,0,1,0,,0,1,0,,-1,0,,,0,0,,-1,1,,0,0,,2,0,0,,0,1,-1,,0,0,,,,,-1,,1,1,-2,0,1,-2,1,1,,,,,,,,,2,-2,,-1,,-2,0,,,,1,0,0,0,1,,-1,0,0,,-2,0,1,1,,0,1,,0,0,0,,,-1,,0,0,-1,0
8373,114,LIM,12,Axe Seine,V4,BaseAssetVersion,ACTUAL,STANDARD,6843,-1,0,-1,-1,2,,0,,-1,0,,0,0,0,0,-1,-2,0,1,-1,1,,-1,0,,0,0,-1,,0,0,,0,1,,0,0,,2,0,0,,1,1,,1,-1,2,,,-2,,1,,1,1,-2,,,2,0,1,1,,,1,,0,0,,,0,,-1,1,1,0,1,1,,1,-1,0,1,1,,0,0,0,,,0,1,1,0,0,,,0,0,0,0,,0,,0,0,,
8678,103,Orange,12,lillegranstade,V2,BaseAssetVersion,ACTUAL,STANDARD,18965,0,0,0,0,2,,0,,0,,,1,1,0,,,,0,0,0,,1,1,0,,0,0,,,0,-1,,1,1,,0,1,,2,0,0,,0,1,0,1,2,2,,,1,,1,1,1,1,2,0,1,2,1,-2,,,,1,,,,,2,-1,,-1,,2,,,1,,1,0,0,,2,,-1,0,0,,2,-1,1,1,,0,0,,0,1,0,0,,0,,0,1,,0
6110,101,La Française,12,R.com,V1,BaseAssetVersion,ACTUAL,STANDARD,9320,0,0,0,,1,,0,,0,,,1,1,0,,,,,1,0,,,1,0,,1,0,,,0,-1,,0,,,,,,0,0,1,,1,,0,,1,1,,,,,-1,,0,1,,0,1,1,,0,,,,,,,,,2,,,0,,,,,,,1,0,,0,1,,-1,0,0,,2,,,-2,,0,-1,,0,0,0,0,,,,0,1,,
8436,98,CDC,12,Terra-Viva,V2,BaseAssetVersion,ACTUAL,STANDARD,17264,-1,0,0,-1,2,,0,,0,0,-2,1,1,0,0,1,-1,,1,0,0,1,1,0,,1,0,1,,0,0,,1,1,0,0,1,,2,0,1,,1,1,-1,1,0,0,,,1,,-1,,1,0,0,0,0,0,2,0,-1,,,1,,0,0,,2,-2,,0,1,1,1,1,-1,,1,0,0,0,2,,-1,0,0,,0,,1,-1,1,-1,0,,0,0,0,0,1,0,,0,,1,1
8432,97,CDC,12,Terra-Nova2,V2,BaseAssetVersion,ACTUAL,STANDARD,32291,0,0,0,-1,1,,2,,0,1,-2,1,1,0,0,1,-1,0,1,0,0,0,1,0,,-1,0,1,,0,-1,,0,1,,1,1,,0,0,,,0,1,0,1,-1,-2,,,1,,-1,,1,,-2,0,1,-2,1,0,,,,1,,0,0,,2,-1,,0,1,-2,,1,-1,,1,0,0,0,1,,0,0,0,,-2,0,1,1,1,0,-1,,0,,0,0,1,0,,0,1,1,
8428,96,CDC,12,Rivoli,V2,BaseAssetVersion,ACTUAL,HAUSSMANIEN,5592,-1,-1,-1,0,1,,0,,0,0,-2,0,0,-1,1,1,1,,0,0,0,0,-1,-1,,-2,0,1,,-1,0,,-1,0,,0,1,,2,0,0,,0,1,-1,1,,,,,,,-2,1,1,,1,0,1,,-1,,1,,,1,,0,-1,,2,-2,,-1,1,2,0,-1,-1,,1,0,0,0,1,,0,0,-1,,1,,2,-2,0,-1,-2,,0,0,0,-1,1,2,,-1,1,-1,0
8427,94,CDC,12,GrandeArche,V2,BaseAssetVersion,ACTUAL,TOUR_IGH,14016,,0,0,-1,2,,2,,0,1,-2,,,0,0,1,-1,0,1,0,0,0,1,0,,1,-1,1,,-1,-1,,0,2,,0,2,,2,0,,,1,1,0,1,2,1,,,-1,,-2,1,1,1,2,0,,-2,2,0,1,,,1,,0,-1,,2,1,,-1,0,-2,,1,-1,,,-1,1,,1,,,0,-1,,,0,0,1,0,-1,0,,0,2,0,0,,2,,-1,0,1,
8744,93,CDC,12,Etik,V3,BaseAssetVersion,ACTUAL,STANDARD,9959,0,0,0,0,1,1,,,0,0,-2,1,1,0,0,-1,-1,0,1,0,0,0,1,0,,2,0,1,,0,0,,1,1,,1,1,,2,0,0,,1,1,0,1,0,0,,,0,,1,,1,1,-1,0,1,0,2,-1,-1,,,1,,0,0,,2,-2,,,1,1,1,1,-1,,1,0,0,1,1,,-1,0,,,-1,0,1,0,0,-1,-1,,0,,0,0,1,0,,0,1,1,1
8739,92,CDC,12,Courcelles,V3,BaseAssetVersion,ACTUAL,HAUSSMANIEN,9054,-1,-1,-1,,0,,0,,0,0,-2,0,0,0,1,-1,,0,0,0,0,,1,-1,,0,0,1,,0,,,-1,2,,0,1,1,2,0,1,,0,1,0,1,1,1,,,,,-2,,,0,-2,0,1,,0,,-1,,,1,,0,-1,,2,-2,,-1,0,2,0,-1,-1,,1,0,0,0,2,1,0,0,-1,,,-1,0,1,0,,-2,,0,0,-1,-1,1,0,,,0,-1,0
8725,91,CDC,12,Austerlitz,V3,BaseAssetVersion,ACTUAL,STANDARD,15007,0,0,0,0,2,1,2,,0,1,,1,1,0,0,1,-1,0,1,0,1,,1,0,,-1,0,1,,0,-1,,1,1,,0,1,,1,0,0,,1,1,0,1,2,1,,,1,,1,0,1,1,1,0,1,1,1,0,1,,,1,,0,-1,,2,-1,,0,1,2,1,1,1,,1,0,1,1,1,,-1,0,0,,1,-1,1,0,0,,0,,0,2,0,0,1,1,,0,1,1,1
8716,89,Atland,12,Montreuil,V3,BaseAssetVersion,ACTUAL,STANDARD,4055,0,0,0,-1,2,,0,,0,,,1,1,0,,,,0,1,0,,0,1,0,,0,0,,,0,0,,,1,,1,1,,,0,0,,0,0,0,1,2,2,,,0,,-1,,,1,2,0,1,2,1,1,,,,1,,,,,2,-2,,-1,,2,1,,1,,,0,0,0,2,,-1,0,0,,,0,1,1,,0,0,,0,1,0,0,,0,,0,1,,0
8395,88,Atland,12,Artois,V3,BaseAssetVersion,ACTUAL,HAUSSMANIEN,2205,0,0,0,-1,1,,,,0,,,,,0,,,,0,0,-1,,,1,0,,2,0,,,0,-1,,,1,,0,1,,2,0,0,,0,1,0,1,,,,,1,,-1,,1,,2,0,,,1,0,,,,1,,,,,2,-2,,-1,,2,,,1,,1,0,0,0,1,,-1,0,-1,,2,0,1,2,,-1,-1,,0,,,0,,0,,0,1,,
8743,87,La Française,12,Parc des Nations(ROISSY-EN-FRANCE),V2,BaseAssetVersion,ACTUAL,STANDARD,1265,0,-1,-1,,2,,0,,0,,,,,0,,,,0,0,0,,0,1,0,,0,0,,,0,0,,,2,,1,0,,0,0,0,,0,0,0,1,,,,,,,1,,0,,-2,0,,-2,0,1,,,,1,,,,,2,-2,,0,,-2,0,,1,,,0,0,0,2,,0,0,0,,,0,0,-1,,0,0,,0,0,,0,,0,,,1,-1,0
8593,82,La Française,12,41-43 rue Paul Bert(BOULOGNE-BILLANCOURT),V2,BaseAssetVersion,ACTUAL,STANDARD,1037,0,0,-1,-1,2,,0,,0,,,0,0,0,,,,0,1,0,,0,1,0,,0,0,,,0,0,,-1,0,,0,0,,2,0,0,,0,0,0,1,1,-2,,,-1,,1,,1,0,1,0,0,-2,-2,1,,,,1,,,,,2,-2,,-1,,2,0,,1,,1,0,0,1,1,,-1,0,0,,,0,1,0,,0,0,,0,0,0,0,,-1,,0,1,-1,0
8603,81,La Française,12,45 Place Abel Gance (Boulogne Billancourt),V2,BaseAssetVersion,ACTUAL,STANDARD,1877,0,0,-1,0,2,,0,,0,,,0,0,-1,,,,0,1,0,,0,1,0,,0,0,,,0,0,,,1,,0,1,,2,0,0,,0,1,0,1,-1,0,,,,,1,,1,0,-2,0,1,-2,1,1,,,,1,,,,,2,1,,0,,-2,0,,1,,0,-1,0,0,2,,-1,0,0,,-2,0,0,1,,-1,1,,0,0,0,0,,1,,0,0,-1,0
8710,78,La Française,12,Le Vermont(Nanterre),V2,BaseAssetVersion,ACTUAL,STANDARD,1914,0,0,0,0,2,,0,,-1,,,1,1,0,,,,0,1,0,,0,1,0,,0,0,,,0,0,,0,0,,1,2,,2,0,0,,1,1,0,1,1,1,,,-2,,-1,,1,0,-2,0,0,-1,1,1,,,,1,,,,,2,-1,,-1,,-1,0,,1,,1,0,0,0,2,,0,0,0,,-2,0,1,1,,-1,2,,0,1,0,0,,0,,0,1,-1,0
8611,77,La Française,12,Carillon (Nanterre),V2,BaseAssetVersion,ACTUAL,STANDARD,4488,0,0,-1,0,2,,1,,0,,,1,1,0,,,,0,1,0,,0,1,0,,-1,0,,,-1,0,,-2,2,,1,1,,2,0,0,,1,1,0,1,-2,-2,,,-1,,-1,,1,1,-2,0,0,-2,1,1,,,,1,,,,,2,2,,-1,,-2,0,,1,,1,0,0,0,2,,0,0,0,,,0,0,-1,,-1,1,,0,0,0,0,,0,,0,1,-1,0
8616,76,La Française,12,Carnot Plaza (MASSY),V2,BaseAssetVersion,ACTUAL,STANDARD,1524,0,0,0,-1,2,,0,,0,,,1,0,0,,,,0,1,0,,0,1,0,,0,0,,,0,0,,-1,0,,1,0,,2,0,0,,0,0,0,1,0,0,,,,,0,,1,0,,0,1,0,-1,1,,,,1,,,,,2,-1,,-1,,1,0,,1,,1,0,0,1,2,,-1,0,0,,,0,0,1,,0,2,,0,0,0,0,,-1,,0,1,-1,0
8658,75,La Française,12,Le Campus Zone Nord (Massy),V2,BaseAssetVersion,ACTUAL,STANDARD,2719,0,0,0,0,2,,0,,0,,,1,1,0,,,,0,1,0,,0,1,0,,0,0,,,0,0,,-2,1,,0,0,,1,0,0,,0,1,0,1,-1,-1,,,,,2,0,1,1,-2,0,1,-1,1,1,,,,1,,,,,2,1,,-1,,-1,0,,1,,,0,0,1,2,,-1,0,0,,-2,0,0,1,,-1,0,,0,0,0,0,,0,,0,0,-1,0
8731,74,La Française,12,Nai?ade - Parc Ariane-3(GUYANCOURT ),V2,BaseAssetVersion,ACTUAL,STANDARD,804,0,-1,-1,,2,,0,,0,,,0,0,0,,,,0,0,0,,0,1,0,,0,0,,,0,0,,,1,,1,0,,2,0,0,,0,0,-2,1,-1,,,,-1,,-1,,1,,-2,0,0,,0,1,,,,1,,,,,2,-2,,0,,-2,0,,1,,,0,0,0,2,,-1,0,0,,,0,0,2,,0,2,,0,0,0,0,,0,,,1,-1,0
8758,73,La Française,12,Thalassa - Parc Ariane-3(GUYANCOURT ),V2,BaseAssetVersion,ACTUAL,STANDARD,855,0,-1,-1,,2,,0,,0,,,0,0,0,,,,0,0,0,,0,1,0,,0,0,,,0,0,,,1,,1,0,,0,0,0,,0,0,-2,1,-1,,,,-1,,-1,,0,,-2,0,0,,0,1,,,,1,,,,,2,-2,,0,,-2,0,,1,,,0,0,0,2,,-1,0,0,,,0,0,2,,0,2,,0,0,0,0,,0,,,1,-1,0
8693,72,La Française,12,Le Proxima 1 (GUYANCOURT),V2,BaseAssetVersion,ACTUAL,STANDARD,3044,0,0,0,-1,2,,0,,0,,,1,1,0,,,,0,1,0,,0,1,0,,0,0,,,0,0,,-1,1,,1,1,,0,0,0,,0,0,0,1,-1,,,,,,1,,0,1,-2,0,1,-1,1,1,,,,1,,,,,2,-2,,-1,,-2,0,,1,,,0,0,0,1,,0,0,0,,,0,0,-1,,0,0,,0,0,0,0,,0,,0,1,-1,0
8726,71,La Française,12,Les Miroirs(Guyancourt),V2,BaseAssetVersion,ACTUAL,STANDARD,5046,0,0,0,0,2,,0,,0,,,0,0,0,,,,0,1,0,,0,1,0,,0,0,,,0,0,,-2,1,,0,1,,,0,0,,0,1,0,1,0,-1,,,,,2,,0,1,-2,0,0,-1,1,1,,,,1,,,,,2,0,,-1,,0,0,,1,,0,0,0,0,2,,0,0,0,,-1,0,0,1,,0,1,,0,0,0,0,,1,,0,1,-1,0
8588,69,La Française,12,3-3 bis rue Taylor (PARIS),V2,BaseAssetVersion,ACTUAL,STANDARD,1091,0,0,0,-1,1,,0,,0,,,0,0,0,,,,0,1,0,,0,1,0,,0,0,,,0,0,,-1,0,,0,1,,2,0,0,,0,0,0,1,1,0,,,-1,,1,,1,1,-2,0,1,-2,-1,1,,,,1,,,,,2,-2,,-1,,-2,0,,1,,,0,0,1,1,,-1,0,0,,0,0,0,2,,0,-1,,0,,-1,0,,0,,0,0,1,0
6206,66,La Française,12,Europarc des Perches Bat B3 B4 (SAINT-PRIEST),V1,BaseAssetVersion,ACTUAL,STANDARD,1874,0,-1,0,-1,2,,0,,0,,,0,0,0,,,,0,0,0,,0,1,0,,0,0,,,0,,,-2,1,,0,0,,0,0,0,,0,0,0,1,-1,-1,,,,,1,,0,0,-2,0,0,-1,1,1,,,,1,,,,,2,-2,,-1,,-1,0,,1,,1,0,0,0,0,,-1,0,0,,,0,0,0,,,-1,,0,0,0,0,,1,,0,1,-1,0
8635,65,La Française,12,Equinox (LYON),V2,BaseAssetVersion,ACTUAL,STANDARD,2552,,,,0,2,,,,,,,1,1,0,,,,0,1,0,,0,,0,,,0,,,,0,,1,1,,0,2,,2,,,,0,1,0,1,1,1,,,0,,1,,1,0,1,,1,1,1,0,,,,1,,,,,,2,,-1,,2,0,,1,,1,,0,,,,-2,0,0,,,0,0,,,-1,,,0,,0,0,,1,,,1,-1,0
6214,64,La Française,12,Le Green (Lyon),V1,BaseAssetVersion,ACTUAL,STANDARD,2858,0,0,0,0,2,,0,,0,,,1,1,0,,,,0,1,0,,0,1,0,,0,0,,,0,0,,0,0,,0,0,,2,0,0,,0,1,0,1,1,1,,,-1,,0,0,1,0,0,0,0,1,1,-2,,,,1,,,,,2,-2,,-1,,2,0,,1,,1,0,0,0,2,,0,0,0,,0,0,0,1,,-1,0,,0,1,0,0,,0,,0,1,-1,0
8604,63,La Française,12,Atrium Par Dieu (Lyon),V2,BaseAssetVersion,ACTUAL,STANDARD,4203,0,0,0,0,2,,0,,0,,,1,1,0,,,,0,1,0,,0,1,-1,,0,0,,,0,-1,,-1,0,,0,-1,,2,0,0,,0,1,0,1,-1,-1,,,0,,-2,,1,1,-2,0,0,-1,1,-2,,,,1,,,,,2,-1,,-1,,-1,0,,1,,1,0,0,1,1,,-1,0,0,,-2,0,0,0,,-1,-1,,0,0,0,0,,-1,,0,0,-1,0
8752,62,La Française,12,SXB1(SCHILTIGHEIM),V2,BaseAssetVersion,ACTUAL,STANDARD,4321,0,0,0,-1,1,,0,,0,,,0,0,0,,,,0,1,0,,0,1,0,,0,0,,,0,0,,-1,2,,1,1,,,0,0,,0,1,0,1,-1,-2,,,,,0,,1,0,,0,0,-2,2,1,,,,1,,,,,2,1,,-1,,-2,0,,1,,1,0,0,1,0,,0,0,0,,,0,1,1,,0,1,,0,0,0,0,,1,,0,1,-1,0
8664,59,La Française,12,Le Fresnel (SAINT-HERBLAIN),V2,BaseAssetVersion,ACTUAL,STANDARD,4585,0,0,0,-1,2,,0,,0,,,1,1,0,,,,0,1,0,,0,1,0,,0,0,,,0,0,,-1,1,,0,1,,2,0,0,,0,0,0,1,0,-1,,,,,1,,1,1,0,0,1,1,2,1,,,,1,,,,,2,-1,,-1,,2,0,,1,,1,0,0,0,2,,0,0,0,,,0,1,-1,,0,1,,0,0,0,0,,1,,0,1,-1,0
8579,58,La Française,12,22 Rue de l'Europe Bati 6C (La Chapelle-sur-Erdre),V2,BaseAssetVersion,ACTUAL,STANDARD,776,0,0,0,-1,2,,,,,,,1,1,-1,,,,0,1,0,,0,,0,,0,0,,,,0,,0,1,,1,0,,0,,,,0,0,0,1,-2,-1,,,-1,,1,,0,1,-1,,1,0,-2,1,,,,1,,,,,,1,,0,,0,0,,1,,1,,0,,1,,0,0,0,,,0,0,0,,0,1,,0,,0,0,,1,,,1,-1,0
8584,57,La Française,12,24 Rue de l'Europe Bati 7B (La Chapelle-sur-Erdre),V2,BaseAssetVersion,ACTUAL,STANDARD,776,0,0,0,-1,2,,0,,0,,,1,1,-1,,,,0,1,0,,0,1,0,,0,-1,,,0,0,,0,1,,1,0,,2,0,0,,0,0,0,1,-1,-1,,,-1,,1,,1,1,-1,0,1,0,-2,1,,,,1,,,,,2,1,,-1,,0,0,,1,,1,0,0,1,1,,0,0,0,,,0,0,0,,0,1,,0,0,0,0,,1,,0,1,-1,0
8724,56,La Française,12,Les Centuries II(MONTPELLIER),V2,BaseAssetVersion,ACTUAL,STANDARD,2053,0,0,0,-1,2,,0,,0,,,1,1,-1,,,,0,1,0,,0,1,0,,0,0,,,0,0,,0,1,,1,1,,2,0,0,,0,0,0,1,2,2,,,,,1,,1,1,2,0,1,2,1,1,,,,1,,,,,2,-2,,-1,,2,0,,1,,1,0,0,0,1,,-1,0,0,,,0,0,-1,,0,2,,0,0,0,0,,0,,0,1,-1,0
8682,54,La Française,12,Le Prelude(Bordeaux),V2,BaseAssetVersion,ACTUAL,STANDARD,8485,0,0,0,0,2,,1,,0,,,1,1,0,,,,0,1,0,,1,1,-1,,0,0,,,0,0,,0,1,,0,0,,0,0,0,,0,1,0,1,1,1,,,0,,-1,0,0,1,0,0,0,1,0,1,,,,1,,,,,2,-2,,-1,,2,1,,1,,1,0,0,1,1,,0,0,0,,0,0,1,2,,0,-1,,0,1,0,0,,-1,,0,1,-1,0
8738,53,La Française,12,Parc Activites St Martin(TOULOUSE),V2,BaseAssetVersion,ACTUAL,STANDARD,2347,0,0,0,-1,2,,0,,0,,,1,1,0,,,,0,1,0,,0,1,0,,0,0,,,0,0,,-1,2,,0,1,,2,0,0,,0,0,0,1,-1,1,,,,,0,,1,1,0,0,1,1,1,-2,,,,1,,,,,2,0,,-1,,2,0,,1,,,0,0,1,2,,0,0,0,,,0,1,0,,0,0,,0,0,0,0,,0,,0,1,-1,0
8610,52,La Française,12,Bat B (Toulouse),V2,BaseAssetVersion,ACTUAL,STANDARD,4850,0,0,0,-1,2,,0,,0,,,0,0,0,,,,0,1,0,,0,1,0,,0,0,,,0,0,,-1,1,,0,2,,2,0,0,,0,1,-2,1,-2,-2,,,,,1,,1,1,-2,0,1,-2,2,1,,,,1,,,,,2,-2,,-1,,-2,0,,1,,0,-1,0,0,1,,0,0,0,,-2,0,0,1,,0,0,,0,0,0,0,,2,,0,1,-1,0
6257,51,La Française,12,Dr Maurice Grynfogel (Toulouse),V1,BaseAssetVersion,ACTUAL,STANDARD,6346,0,0,0,-1,1,,0,,0,,,1,1,0,,,,0,1,0,,0,1,0,,0,0,,,0,-1,,-2,1,,0,1,,0,0,0,,0,0,0,1,-1,-1,,,,,0,0,1,1,-2,0,1,-1,1,1,,,,1,,,,,2,1,,-1,,-2,0,,1,,0,0,0,0,2,,-1,0,0,,-2,0,0,1,,0,-1,,0,1,0,0,,1,,0,1,-1,0
8454,50,La Française,12,16 rue Gabriel Peri (Toulouse),V2,BaseAssetVersion,ACTUAL,STANDARD,6892,-1,0,0,0,2,,0,,0,,,1,1,0,,,,0,1,-1,,0,1,0,,0,0,,,0,0,,-1,1,,0,1,,1,0,0,,0,1,-1,1,-1,-2,,,,,0,,1,1,,0,0,-2,0,1,,,,1,,,,,2,-1,,-1,,-2,0,,1,,1,0,0,0,2,,0,0,0,,,0,1,1,,0,1,,0,1,0,0,,0,,0,1,-1,0
8674,49,La Française,12,Le Gambetta (AIX-EN-PROVENCE),V2,BaseAssetVersion,ACTUAL,STANDARD,2021,0,0,0,-1,2,,0,,0,,,,,0,,,,0,1,0,,0,1,0,,0,0,,,0,0,,,0,,0,0,,2,0,0,,0,1,0,1,2,1,,,,,0,,1,0,1,0,,1,0,1,,,,1,,,,,2,-2,,-1,,2,0,,1,,1,0,0,0,2,,0,0,0,,,0,1,1,,0,0,,0,0,0,0,,-1,,0,1,-1,0
8642,48,La Française,12,Europarc Pichaury Bat A1  (AIX-EN-PROVENCE),V2,BaseAssetVersion,ACTUAL,STANDARD,931,0,0,0,-1,2,,0,,0,,,1,1,0,,,,0,1,0,,0,1,0,,0,0,,,0,0,,-1,1,,0,0,,0,0,0,,0,0,0,1,-1,-2,,,-1,,1,,0,0,-2,0,0,-2,-1,1,,,,1,,,,,2,-2,,-1,,-2,0,,1,,1,0,0,0,2,,-1,0,0,,,0,0,0,,0,0,,0,0,0,0,,1,,0,1,-1,0
8653,47,La Française,12,Europarc Pichaury Bat C1  (AIX-EN-PROVENCE),V2,BaseAssetVersion,ACTUAL,STANDARD,938,0,0,0,-1,2,,0,,0,,,0,0,0,,,,0,1,0,,0,1,0,,0,0,,,0,0,,,1,,0,0,,0,0,0,,0,0,0,1,-1,-2,,,-1,,1,,0,0,-2,0,0,-2,-1,1,,,,1,,,,,2,0,,-1,,-2,0,,1,,1,0,0,0,1,,-1,0,0,,,0,0,0,,0,0,,0,0,0,0,,1,,0,1,-1,0
8646,46,La Française,12,Europarc Pichaury Bat A3  (AIX-EN-PROVENCE),V2,BaseAssetVersion,ACTUAL,STANDARD,1603,0,0,0,-1,2,,0,,0,,,1,1,-2,,,,0,1,0,,0,1,0,,0,0,,,0,0,,-1,2,,0,1,,0,0,0,,0,0,-2,1,0,0,,,-1,,1,,0,0,-2,0,0,-2,1,1,,,,1,,,,,2,-2,,-1,,-2,0,,1,,1,0,0,0,1,,-1,0,0,,,0,0,0,,0,0,,0,0,0,0,,1,,0,1,-1,0
8450,45,La Française,12,1330 rue Gautier de la Lauzie?re (AIX-EN-PROVENCE),V2,BaseAssetVersion,ACTUAL,STANDARD,1618,0,0,0,-1,2,,0,,0,,,,1,-1,,,,0,0,0,,0,1,0,,0,0,,,0,0,,-1,2,,0,0,,2,,0,,0,0,0,1,1,1,,,,,0,,1,1,-2,0,,-2,0,1,,,,1,,,,,2,-2,,0,,-2,0,,1,,,0,0,0,2,,0,0,0,,,0,0,-1,,0,-1,,0,0,0,0,,0,,-1,1,-1,0
