asset_version_id,asset_id,client_name,default_vintage_model_id,name_y,version_actif,type,status,asset_building_type,surface,accessible_entrance,accessible_lift,accessible_toilets,aem,air_conditioning_system,air_filtration,alt_gen,appli_security,asbestos,auditorium,bim_and_buildings_structure_data,bms_light,bms_thermal,carcass,caretaker,catering,ceiling_height,central,central_core_elevator_lobby_ccel,circulation,co2_hvac,co2_parking,compliance_score,corridor,data_security,daylight,dead_spaces,delivery,digital_services,double_glazing,elevator_distribution,end_point_security,energy_diagnosis,entrance,external_acoustic_insulation,external_structure,facade,fibre_distribution,fibre_equipment,fire_detection,fire_protection_systems,flood_resist,freight_elevator,garden_and_atrium,hermetic_envelope,hotel,hvac_age,hvac_obsolescence,hygrometry,industrial_technological_resist,inter_slab,internal_acoustic_insulation,internal_structure,internet_redundancy,internet_type,itc,last_refurbishment,lead,light_control,lighting_obsolescence,lobby,max_dens,meeting_zone,mining_resist,mobile_phone_signal,multifamily,network_security,nursery,parkings,physical_security,pml_seismic,proximity,public_access,raised_floor,reception,refurbishment_workspace,renewable_energy,restaurant,retail,reverberation,secure_telecom,secured_spaces,signature,smoke,south,spare_capacity,stairs,steps,suspended_ceiling,systems_back_up,telecom_age,terminal,terrace,thickness,training_room,transfer,transparency,typhoon_resist,upper_transfer,ups,ventilation,versatility_of_spaces,vertical_ways,view,voc_reduction,wall_insulation,wastes_sorting,water_obsolescence,water_recycling
8715,40,SFL,12,In Out,V2,BaseAssetVersion,ACTUAL,STANDARD,34843,0,0,0,,2,,1,,0,1,,1,1,0,,1,0,,1,0,,,1,0,,2,0,1,,,0,,-1,2,0,0,2,,-1,,,,1,1,0,-1,2,2,,,,,2,,1,1,1,,1,2,2,,1,,,-1,,0,0,,,2,,0,1,2,0,1,-1,,1,,1,,2,,-1,0,0,,1,,2,-2,1,-1,2,,,,0,0,,2,,,1,,
6321,3,RQR,12,ZERO,V1,BaseAssetVersion,ACTUAL,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6324,2,RQR,12,FLOP,V1,BaseAssetVersion,ACTUAL,,,-1,-1,-1,-1,0,-1,0,-1,-2,0,-2,0,0,-2,0,-1,-2,-1,0,-1,0,0,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-2,0,-2,0,-2,-1,-2,-1,0,-1,0,0,-2,-1,-2,-2,-1,-1,-2,-1,-2,0,0,0,-2,-2,0,-2,-2,-2,-1,-1,-1,-1,-1,0,-1,-1,-2,-2,0,-1,0,-2,0,-1,-1,-1,0,-1,0,0,0,-1,-2,-1,-1,-1,-2,-1,0,-2,0,-2,-2,-1,-1,0,-1,-1,0,-2,0,-1,0,-1,0
7766,1,RQR,12,TOP Office,V2,BaseAssetVersion,ACTUAL,STANDARD,,0,0,0,0,2,1,2,1,0,1,2,2,2,0,1,1,2,0,1,0,2,2,1,0,1,2,0,1,1,0,0,1,2,2,0,1,2,1,2,0,1,1,1,1,0,1,2,2,1,1,2,1,2,1,1,1,2,0,1,2,2,2,1,1,1,1,1,1,0,1,2,2,2,0,1,2,1,1,1,1,1,0,1,1,2,1,0,0,0,1,2,0,2,2,1,0,2,1,0,2,0,0,1,2,2,0,1,1,1
8605,128,AEW,12,Le Palatis,V3,BaseAssetVersion,ACTUAL,STANDARD,9854.9,0,0,0,0,2,1,2,,0,0,,1,1,,1,1,-1,-1,1,0,0,0,1,0,,2,0,1,,0,0,,1,1,,0,1,,0,0,1,,1,1,,1,0,0,-1,,0,,1,1,0,1,0,0,0,0,2,-1,1,,,1,,0,0,1,2,-2,0,0,1,1,,1,-1,,1,0,0,0,2,1,-1,0,0,,0,0,2,2,0,-1,-1,,0,2,0,0,1,0,,0,1,,
6592,133,Allianz,12,Skypertour,V1,BaseAssetVersion,ACTUAL,TOUR_IGH,41000,0,0,0,0,2,1,2,-1,0,1,-2,1,1,0,1,1,0,0,1,0,1,1,1,0,-1,2,0,1,1,0,0,-1,-1,1,-1,1,1,-1,2,0,1,1,1,1,0,1,-1,-1,1,,-2,1,1,0,0,1,-2,0,1,-1,2,0,1,,1,1,-1,0,-1,1,2,-2,2,0,1,-2,1,-1,-1,1,0,0,0,1,1,1,-1,0,0,1,-2,-1,0,1,1,,2,,0,2,0,0,1,2,2,0,1,1,1
6596,134,Allianz,12,Skypervilla,V1,BaseAssetVersion,ACTUAL,STANDARD,6200,0,0,-1,0,2,1,0,-1,0,1,-2,1,1,0,1,1,0,-1,1,0,1,,1,0,-1,-1,0,1,-1,0,0,-1,-1,1,-1,0,2,-1,2,0,1,-1,1,1,0,1,-2,-2,1,,-2,1,-1,0,0,1,-2,0,1,,1,0,1,,1,1,-1,0,-1,1,2,-2,1,-1,1,-2,1,-1,-1,-1,1,0,0,1,1,-1,0,0,0,-1,-2,0,1,1,1,,-2,,0,0,0,-1,1,0,0,0,1,-1,1
6612,68,La Française,12,106 Boétie,V1,BaseAssetVersion,ACTUAL,STANDARD,5145,0,0,-1,0,2,,0,,0,,,0,0,0,,,,0,1,0,,0,1,0,,0,0,,,0,0,,-2,0,,0,0,,1,0,0,,0,0,0,1,-1,0,,,,,-1,,1,1,0,0,0,-1,1,0,,,,1,,,,,2,-2,,0,,-1,0,,1,,1,0,0,1,2,,0,0,0,,-2,0,1,2,,0,-1,,0,0,0,0,,0,,,1,-1,0
6617,79,La Française,12,Ileo (Boulogne Billancourt),V1,BaseAssetVersion,ACTUAL,STANDARD,6420,0,0,0,0,2,,1,,0,,,1,1,0,,,,0,1,0,,0,1,0,,0,0,,,0,0,,0,1,,1,2,,2,0,1,,1,0,0,1,0,0,,,-1,,0,,,1,0,0,0,0,2,1,,,,1,,,,,2,-2,,0,,1,0,,1,,1,-1,0,1,1,,-1,0,0,,-1,0,2,-2,,0,1,,0,1,0,0,,2,,0,1,-1,0
6621,61,La Française,12,Le chargement (VILLENEUVE D'ASCQ),V1,BaseAssetVersion,ACTUAL,STANDARD,1524,0,-1,-1,,2,,0,,0,,,0,0,0,,,,0,0,0,,0,1,-1,,0,0,,,0,0,,-1,1,,0,0,,0,0,0,,0,0,-2,1,-1,-2,,,,,-2,,1,1,-2,0,1,-2,0,-2,,,,1,,,,,2,0,,0,,-2,0,,1,,,0,0,1,1,,-1,0,0,,,0,0,1,,0,-1,,0,0,0,0,,1,,0,1,-1,0
6662,60,La Française,12,Le Corbusier (LILLE),V1,BaseAssetVersion,ACTUAL,STANDARD,3227,0,0,0,-1,2,,0,,0,,,1,1,0,,,,0,1,0,,0,1,0,,0,-1,,,0,0,,-1,2,,0,1,,1,0,0,,1,0,0,1,,,,,,,1,,1,1,-2,0,1,-2,-1,0,,,,1,,,,,2,-2,,-1,,-2,0,,1,,,-1,0,1,2,,0,0,0,,,0,1,1,,0,-1,,0,0,-1,0,,0,,0,1,-1,0
6666,55,La Française,12,Le galilee BAT A et B (MERIGNAC),V1,BaseAssetVersion,ACTUAL,STANDARD,4896,0,0,0,-1,2,,0,,0,,,1,1,0,,,,0,1,0,,0,1,0,,0,0,,,0,0,,-1,2,,0,1,,0,0,0,,0,1,-1,1,-1,-1,,,,,0,,0,1,-2,0,1,,1,-2,,,,1,,,,,2,-2,,-1,,-2,0,,1,,,0,0,0,2,,0,0,0,,,0,1,2,,0,0,,0,0,0,0,,1,,-1,1,-1,0
6670,80,La Française,12,Le Quintet (Boulogne Billancourt),V1,BaseAssetVersion,ACTUAL,STANDARD,4021,0,0,-1,-1,2,,0,,-1,,,0,0,0,,,,0,1,0,,0,1,0,,-1,0,,,0,0,,-1,1,,0,0,,0,0,0,,0,0,0,1,0,-2,,,,,-1,,1,0,,0,0,-2,0,1,,,,1,,,,,2,-2,,-1,,-2,0,,1,,,0,0,0,0,,-1,0,0,,,0,1,-1,,-1,-1,,0,1,0,0,,0,,0,1,-1,0
6674,102,Orange,12,campusblagnac,V1,BaseAssetVersion,ACTUAL,STANDARD,28651,0,0,-1,-1,2,,1,,0,,,1,1,0,,,,-1,1,0,,0,1,0,,0,0,,,-1,-1,,-2,1,,0,0,,2,0,0,,1,1,-1,1,0,0,,,-2,,-1,1,1,0,-2,0,0,-1,1,-2,,,,-1,,,,,2,2,,-1,,2,0,,1,,1,0,0,1,1,,-2,0,-1,,0,-1,1,-1,,0,-2,,0,0,0,0,,0,,-1,1,1,0
6678,104,Orange,12,orangegarden,V1,BaseAssetVersion,ACTUAL,STANDARD,70840,0,0,0,0,2,,1,,0,,,1,1,-1,,,,-1,1,0,,1,1,0,,1,0,,,0,0,,0,1,,1,1,,2,0,1,,0,1,-2,1,2,1,,,0,,-1,1,1,1,1,0,1,1,1,1,,,,1,,,,,2,-1,,0,,2,0,,1,,0,0,0,1,1,,-1,0,0,,1,-1,1,-1,,0,0,,0,0,0,0,,0,,0,1,1,0
8704,137,Bouygues,12,Nest,V3,BaseAssetVersion,ACTUAL,STANDARD,12487,0,0,-1,0,2,1,0,,-1,0,-2,1,1,-2,0,-1,-1,0,1,0,0,0,1,0,,1,0,1,-1,0,0,,,1,,0,0,-1,-2,0,0,,1,0,-2,1,-2,-2,-1,,-1,-1,1,0,0,0,-2,0,0,-2,0,-2,-1,-1,-1,1,1,0,0,,2,-2,0,-1,1,-2,0,-1,-1,-1,1,0,0,1,1,,-1,0,0,-1,,0,0,1,0,-1,2,,0,2,0,0,1,1,0,0,1,-1,0
8191,969,Allianz,12,Front de Seine,V3,BaseAssetVersion,ACTUAL,STANDARD,21517,0,0,-1,0,2,1,2,,-1,1,1,1,2,-1,1,1,-1,0,1,0,0,0,1,0,1,1,0,1,-1,0,-1,,-2,1,0,0,0,1,2,0,0,1,1,1,-2,1,0,0,-1,,-1,-1,1,0,1,1,-2,0,1,0,1,-2,1,,1,1,,0,0,1,2,-2,0,0,1,-2,0,1,-1,1,1,0,0,0,1,,-1,0,0,,-2,-1,2,-2,0,-1,-1,,0,2,0,0,1,0,0,0,1,,1
7322,121,AEW,12,Eurocrystal,V3,BaseAssetVersion,ACTUAL,STANDARD,20216.92,0,0,0,-1,2,1,2,1,0,1,-2,2,2,-1,1,1,-1,0,1,-1,0,0,1,0,1,-1,0,1,1,0,0,1,-2,1,0,1,0,1,0,0,0,-1,1,1,-1,1,-1,-1,1,,0,1,1,0,0,1,-2,0,0,-1,2,0,1,-1,1,1,-1,0,0,1,2,-1,1,0,1,-2,0,1,-1,1,1,0,0,1,1,1,-1,0,0,1,-2,0,2,-2,1,-1,1,,0,0,0,0,1,0,0,0,1,1,0
25001,850,AEW,12,100 av de France,V7,BaseAssetVersion,ACTUAL,STANDARD,12226,0,0,0,-1,2,1,0,-1,0,1,-2,2,2,0,1,1,0,-1,1,0,0,0,1,0,1,0,0,1,-1,0,-1,-1,2,1,-2,1,2,1,2,0,0,-1,1,0,0,1,-1,-2,-1,,0,-1,1,1,1,1,-2,0,0,1,1,-2,1,-1,-1,1,-1,0,0,1,2,0,1,0,1,2,0,1,-1,1,1,0,0,1,0,1,-1,0,0,-1,0,-1,2,-2,0,-1,2,,0,2,0,0,1,0,0,0,1,1,0
8341,733,Invesco,12,Winchester House,V2,BaseAssetVersion,ACTUAL,STANDARD,49203,0,0,0,,2,1,2,,,0,,2,2,0,1,1,0,0,1,-1,,,1,0,,-2,0,1,,0,0,,0,0,0,0,1,,0,0,1,,1,0,0,1,,-2,-1,,,,1,,,0,,,0,-2,2,,,,1,1,,0,-1,1,2,-2,0,0,1,,,-1,1,-1,1,0,,0,0,1,-1,0,0,1,-2,0,1,-2,0,0,2,,0,2,0,0,1,0,,0,1,,
8541,13,SwissLife,12,Levallois,V2,BaseAssetVersion,ACTUAL,STANDARD,6088,0,0,0,0,1,1,2,-1,0,0,-2,1,1,0,1,-1,-1,0,1,0,0,,1,0,,0,0,1,-1,0,0,1,0,1,0,0,0,,2,0,0,,1,0,-1,1,-2,,,1,,1,1,,1,1,-2,0,0,,1,,-1,1,,1,,0,0,1,2,-2,0,0,1,-2,0,1,-1,1,,-1,0,,2,,-1,0,0,,-2,-1,1,0,0,0,-1,,0,,0,0,,0,,0,1,,1
8164,95,CDC,12,Innovatis2,V1,BaseAssetVersion,ACTUAL,STANDARD,19443,0,0,0,0,2,,2,,0,1,-2,1,1,0,0,1,-1,0,1,0,0,2,1,0,,-1,0,1,,0,,,-1,1,,1,1,,1,0,,,1,1,0,1,-1,-2,,,0,,-1,1,1,1,-2,0,0,,1,0,1,,,1,,0,0,,2,-1,,0,1,1,,1,-1,,1,0,0,0,2,,0,0,0,,0,0,2,0,0,-1,-1,,0,2,0,0,1,0,,0,1,1,
25005,851,VINCI Facilities,12,100 av de France-VINCI Facilities,V7,BaseAssetVersion,ACTUAL,STANDARD,12226,0,0,0,-1,2,1,0,-1,0,1,-2,2,2,0,1,1,0,-1,1,0,0,0,1,0,1,0,0,1,-1,0,-1,-1,2,1,-2,1,2,1,2,0,0,-1,1,0,0,1,-1,-2,-1,,0,-1,1,1,1,1,-2,0,0,1,1,-2,1,-1,-1,1,-1,0,0,1,2,0,1,0,1,2,0,1,-1,1,1,0,0,1,0,1,-1,0,0,-1,0,-1,2,-2,0,-1,2,,0,2,0,0,1,0,0,0,1,1,0
8118,126,AEW,12,kupka C,V1,BaseAssetVersion,ACTUAL,TOUR_IGH,12462,0,0,0,0,2,,2,,0,0,,2,2,0,1,1,-1,0,1,0,,,1,0,,0,0,1,,0,0,,0,1,,1,1,,1,0,1,,1,1,-2,1,-2,-2,,,-2,,2,0,1,1,-2,0,1,-2,0,0,1,,,1,,0,0,,2,0,,-1,1,2,0,1,-1,,0,0,0,1,2,,-1,0,0,,,-1,1,2,0,-1,2,,0,2,0,0,,1,,0,1,-1,1
8854,119,AEW,12,CB3,V4,BaseAssetVersion,ACTUAL,TOUR_IGH,45504,0,0,0,0,2,1,2,-1,-1,1,-2,2,2,0,1,1,-2,0,1,0,0,0,1,0,-1,1,0,1,-1,0,0,-1,-1,0,-2,1,1,-1,1,0,1,,1,1,0,1,-2,-2,-1,,1,-1,0,0,1,1,-2,0,0,-2,1,1,1,,-1,1,-1,0,-1,1,2,1,0,-1,1,-2,0,1,-1,-1,1,0,1,1,2,-1,-1,0,0,-1,-2,-1,0,1,1,-1,2,,0,2,0,0,1,0,0,0,1,1,0
8171,765,Allianz,12,Eiffel square,V1,BaseAssetVersion,ACTUAL,STANDARD,38120,0,0,0,0,1,1,2,,0,0,,,,0,1,1,-1,0,1,0,2,2,1,0,,0,0,1,,0,0,,0,1,,1,0,,0,0,1,,1,0,,1,-1,-1,,,,,0,,,,-2,,,-1,1,,,,,1,,0,0,1,2,-2,2,0,1,-1,,,1,1,0,0,,1,0,,-1,0,0,,-2,0,2,-2,0,0,2,,0,2,0,0,1,0,,0,1,1,
8349,83,La Française,12,100 rue Martre  (CLICHY),V1,BaseAssetVersion,ACTUAL,STANDARD,2132,0,0,0,-1,2,1,0,-1,-1,0,-2,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,-1,0,0,-1,-1,0,0,0,0,-1,2,0,0,,0,0,0,1,-1,-1,-1,,-1,-1,1,0,1,0,0,-1,1,-2,-1,1,-1,,-1,1,-1,0,-1,1,2,-2,2,-1,0,2,0,-1,-1,1,1,0,0,1,1,-1,-1,0,0,-1,-2,0,0,1,0,0,1,,0,0,0,0,1,0,0,0,1,-1,0
8353,86,La Française,12,Axialis 1 et 2 (Saint Denis),V1,BaseAssetVersion,ACTUAL,STANDARD,6081,0,0,-1,-1,2,1,0,-1,0,0,-1,1,0,0,1,-1,-1,0,1,-1,0,0,1,0,-1,0,0,1,-1,0,0,-1,-1,1,-1,1,1,-1,1,0,0,,1,0,0,1,-1,-2,-1,,-1,-1,1,1,1,0,-2,0,0,-2,1,1,1,,-1,1,-1,0,0,1,2,0,2,0,1,-2,0,1,-1,1,1,0,0,1,2,-1,-1,0,0,-1,-2,0,2,1,0,-1,1,,0,1,0,0,1,0,0,0,1,-1,0
8362,100,La Française,12,La Condamine,V1,BaseAssetVersion,ACTUAL,STANDARD,1120,0,0,0,0,2,1,0,-1,0,1,-2,2,2,0,0,-1,-1,-1,1,0,0,0,1,0,-1,2,0,1,-1,0,0,-1,1,0,0,0,0,-1,2,0,1,,0,1,0,1,1,2,-1,,1,-1,-1,1,1,1,0,0,1,2,1,1,-1,,-1,1,-1,0,-1,1,2,-2,2,0,1,2,0,-1,-1,1,1,0,0,0,1,-1,-1,0,0,1,0,-1,2,2,0,0,0,,0,2,0,0,1,0,0,0,1,1,0
9281,35,SwissLife,12,40 Boétie,V2,BaseAssetVersion,ACTUAL,STANDARD,14275,0,0,-1,0,1,1,2,1,0,0,-2,1,1,0,1,1,-1,0,1,0,,,1,0,1,-1,0,1,,0,0,,-1,1,0,0,1,1,2,0,0,,1,1,0,1,-1,1,,,,1,0,,1,1,-2,0,1,-2,2,-1,1,,1,1,-1,0,-1,1,2,-2,2,,1,-2,0,-1,-1,1,,0,0,1,1,,0,0,0,-1,,-1,2,0,0,0,1,,0,1,0,0,1,0,,0,1,-1,0
8492,8,SwissLife,12,70 Lyon,V1,BaseAssetVersion,ACTUAL,STANDARD,3477.9,0,-1,-1,-1,2,,,,0,0,-2,0,0,-1,0,-1,-1,-1,1,0,,,1,-1,,-2,0,1,,0,0,,-1,0,,0,0,,2,0,,,0,0,0,1,1,1,,1,-2,,1,,1,,0,,1,,0,0,-1,,,1,,1,-1,1,2,-2,1,-1,1,2,0,-1,-1,1,,-1,0,1,0,,0,0,0,,,-1,0,2,0,-1,-2,,0,2,0,0,1,0,,0,0,,0
8491,5,SwissLife,12,3 Liège,V1,BaseAssetVersion,ACTUAL,HAUSSMANIEN,1532.1,0,-1,-1,0,2,-1,0,,0,0,-2,0,0,0,0,1,-1,0,0,0,0,,1,0,,1,0,1,1,0,-1,,0,0,,0,0,,2,0,0,,0,1,-2,1,-1,-2,-1,,,,0,1,0,1,0,0,1,-2,-1,2,1,,,1,,0,-1,1,2,-2,0,0,0,-2,0,-1,-1,1,,0,0,0,1,,0,0,0,-1,,-1,0,-1,0,,-1,,0,1,-1,0,1,0,0,-1,1,,0
8493,6,SwissLife,12,Cannoniers,V1,BaseAssetVersion,ACTUAL,STANDARD,5111,0,0,-1,,2,,,,0,0,-2,,,,1,-1,,,1,0,,,1,0,,2,0,1,,0,0,,0,1,,0,0,,2,0,,,0,0,,1,,,,1,,,-1,,0,0,-2,,,-2,1,1,-1,1,,1,,0,0,,2,0,2,,,-2,,,-1,1,,-1,0,0,1,,0,0,0,,,0,1,2,0,-2,-2,,0,,0,0,1,0,,,,,
8509,151,SwissLife,12,Corso Italia,V1,BaseAssetVersion,ACTUAL,STANDARD,8957,0,0,0,,,,,,,0,-2,,,,,-1,,,0,0,,,-1,0,,-1,0,1,,,-1,,,0,,0,0,,,,,,,0,,1,,,,,,,-1,,,,2,,,,-1,,1,,,1,,0,-1,,2,-2,,,0,,,-1,-1,,,,0,,1,,0,0,,,,,1,1,0,,-1,,0,,,0,1,0,,,,,
8510,150,SwissLife,12,Diderot,V1,BaseAssetVersion,ACTUAL,STANDARD,2018,0,0,0,0,2,1,0,-1,0,0,-2,2,2,0,0,-1,-1,0,0,0,2,,1,0,-1,-2,0,-1,-1,0,0,-1,,1,0,0,1,1,2,0,0,,0,0,0,1,2,2,1,,-1,1,1,1,1,1,2,0,1,2,-1,2,1,,1,1,-1,0,-1,1,2,-2,0,0,1,2,1,-1,-1,1,1,0,0,0,1,1,-1,0,0,-1,2,-1,1,1,0,,-2,,0,0,0,0,1,0,2,0,1,1,0
8511,4,SwissLife,12,La Terrasse,V1,BaseAssetVersion,ACTUAL,HAUSSMANIEN,1098,-1,0,-1,0,2,-1,0,,0,0,-2,0,0,0,0,-1,-2,0,1,0,0,0,1,0,,-1,0,1,-1,0,-1,,-1,1,,0,0,,2,0,0,,0,1,0,1,-2,-1,-1,,,,1,,1,1,-2,0,1,-2,0,1,-1,,,1,,0,-1,,2,-2,0,-1,1,-2,0,-1,-1,1,,0,0,1,1,,-1,0,0,-1,-2,-1,1,2,0,-1,-2,,0,0,0,0,1,0,,0,1,,0
8513,7,SwissLife,12,Pasteur,V1,BaseAssetVersion,ACTUAL,STANDARD,1366,0,0,0,,2,1,2,,0,0,-2,1,1,-1,0,-1,,-1,1,0,,,1,0,,2,0,1,1,0,0,,-2,0,-2,0,0,,2,0,0,,0,1,-2,1,0,0,1,,,1,1,,1,1,-2,0,,-2,1,,1,,,1,,0,-1,1,2,-2,2,0,1,-2,0,-1,-1,1,1,0,0,1,0,,0,0,0,,,-1,1,2,0,0,-2,,0,2,0,0,1,0,,,1,-1,0
8517,152,SwissLife,12,Washington,V1,BaseAssetVersion,ACTUAL,STANDARD,13974,0,0,0,,2,,,,,,,,1,0,,,,0,,-1,,,-1,0,,-2,0,1,,0,0,,-1,1,,0,1,,,0,,,1,1,,1,,,,,,,-1,,,,2,,,,1,,,,,1,,,-1,,2,-2,,,1,2,,,-1,,,0,,,2,,0,0,0,,,-1,2,2,,0,-2,,0,,0,0,1,0,,0,1,,
8521,9,SwissLife,12,ZAC de l'Observatoire,V1,BaseAssetVersion,ACTUAL,STANDARD,6033,0,0,0,,2,,2,,0,0,-2,0,2,0,1,1,-1,0,1,0,,0,1,0,,2,-1,1,1,0,0,,-1,0,-2,0,0,,-1,0,0,,0,1,0,1,,-1,,,,1,1,,0,1,,0,,-1,1,0,1,,,1,-1,0,0,1,2,1,0,0,1,-1,,1,-1,1,,0,0,1,1,,-1,0,0,,,-1,1,-1,0,-2,-1,,0,2,0,0,1,0,,0,1,,
8461,19,SwissLife,12,Falguière,V1,BaseAssetVersion,ACTUAL,STANDARD,5930,0,0,0,-1,2,1,2,1,0,0,-2,1,1,0,1,1,-1,-1,1,0,0,,1,0,1,-2,0,1,-1,0,0,-1,-1,1,0,1,1,1,2,0,,,1,1,,1,-2,-1,-1,,-2,1,0,0,1,1,-2,0,0,1,1,-2,1,,1,1,1,0,-1,1,2,-2,1,0,1,2,0,-1,-1,1,1,0,0,1,2,1,-1,0,0,-1,0,-1,0,-2,1,0,-1,,0,2,0,0,1,0,0,0,1,-1,
8465,15,SwissLife,12,Jeuneurs,V1,BaseAssetVersion,ACTUAL,HAUSSMANIEN,3845,0,0,-1,0,1,1,2,,0,0,-2,0,0,0,0,-1,,-1,1,-1,0,,1,0,,1,0,-1,1,0,-1,,-2,0,-2,0,0,,2,0,0,,0,1,-1,1,-2,-2,1,,,1,1,,1,1,-2,0,1,-2,-1,-2,-1,,1,1,,0,-1,1,2,-2,0,0,0,-2,0,-1,-1,1,1,0,0,1,2,,0,0,0,,-2,-1,1,-2,0,,-2,,0,1,0,0,1,0,0,-1,1,1,0
8479,18,SwissLife,12,Les Buisses,V1,BaseAssetVersion,ACTUAL,STANDARD,6182,0,0,0,0,2,1,0,,0,0,-2,,0,0,1,1,-1,,1,0,0,2,1,-1,,2,0,1,1,0,0,,-2,1,,0,0,,-1,0,0,,0,1,-2,1,-1,0,-1,,,,1,,1,1,-2,0,0,-2,1,-2,,,,1,,0,0,1,2,-2,,,1,-2,0,1,-1,1,,0,0,1,0,,0,0,0,,,,2,1,0,0,0,,0,,0,0,1,0,1,,1,,1
8469,17,SwissLife,12,Le Danica,V1,BaseAssetVersion,ACTUAL,STANDARD,16065,-1,0,0,0,2,,0,-1,0,0,-2,0,0,0,1,-1,-1,-1,1,0,2,0,1,0,,2,0,1,,0,0,,-1,0,-2,0,0,,-1,0,0,,0,1,-2,1,-2,,,1,-1,1,0,,0,1,-2,0,0,-2,1,1,-1,,,1,,0,0,1,2,0,2,-1,1,1,,-1,-1,1,,-1,0,1,2,,-1,0,0,,,-1,1,-2,0,-1,-1,,-1,2,,0,,1,,,0,,0
8470,10,SwissLife,12,Le Seranne,V1,BaseAssetVersion,ACTUAL,STANDARD,4168,0,0,-1,,2,,,,0,0,-2,,,,1,-1,,,1,0,,,1,0,,2,0,1,,0,0,,0,1,,0,0,,2,0,,,0,0,,1,,,,1,,,-1,,0,0,-2,,,-2,1,1,-1,1,,1,,0,0,,2,0,2,,,-2,,,-1,1,,-1,0,0,1,,0,0,0,,,0,1,2,0,-2,-2,,0,,0,0,1,0,,,,,
